id,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен,Плохой отзыв,rating
3923512,отличный специалист вопрос решен спасибо,0,0,0,0,1,0,2
3923554,устранили неполадку очень оперативно и качественно большое спасибо,1,0,0,0,1,0,5
3923598,сделали после тогокак написали в наш город заявки соседи,0,0,0,0,1,0,2
3923670,оперативно и быстроспасибо сергею,1,0,0,0,1,0,5
3923691,спасибо,0,0,0,0,1,0,2
3923717,спасибо вы классные,0,0,0,0,1,0,2
3923812,спасибо большое,0,0,0,0,1,0,2
3923890,в лучшем виде,0,0,0,0,1,0,2
3923893,спасибо,0,0,0,0,1,0,2
3924164,спасибо за оперативность,1,0,0,0,1,0,5
3924204,благодарю за оперативное устранение проблемы отдельная благодарность мастеру за подробное разъяснение о причинах отсутствия горячейводы приятное общение и человеческое отношение,1,0,1,0,1,0,8
3924205,спасибо большое вам за работу,0,0,0,0,1,0,2
3924313,все быстро и оперативно,1,0,0,0,1,0,5
3924411,вопрос решенну мусорка снова полнаяможно поставить два контейнера,0,0,0,0,1,0,2
3924430,спасибо не делайте так больше или хотя бы заранее предупреждайте о раннем отключении воды чтоб люди с вечера успели её набрать,0,0,0,0,1,0,2
3924431,приехали быстро спасибо,1,0,0,0,1,0,5
3924446,спасибо,0,0,0,0,1,0,2
3924473,всё быстро работа выполнена,1,0,1,0,1,0,8
3924547,благодарю за оперативность,1,0,0,0,1,0,5
3924558,спасибо,0,0,0,0,1,0,2
3924568,спасибо отлично,0,0,0,0,1,0,2
3924595,спасибо,0,0,0,0,1,0,2
3924647,спасибо за быструю реакцию,0,0,0,0,1,0,2
3924661,все супер,0,0,0,0,1,0,2
3924685,все отлично,0,0,0,0,1,0,2
3924836,претензий нет,0,0,0,0,1,0,2
3924911,спасибо большое мастеру все починил объяснил,0,0,1,0,1,0,5
3925142,спасибо большое всем кто помог решить данную проблему,0,0,0,0,1,0,2
3925271,спасибо огромное петрине оксане вдадимировне из 5 заявок только она смогла правильно ответить на заявку а остальных можете увольнять работают видно для галочки,0,0,1,0,1,0,5
3925293,спасибо огромное,0,0,0,0,1,0,2
3925338,все очень хорошо,0,1,0,0,1,0,5
3925362,быстро и четко,1,0,0,0,1,0,5
3925426,спасибо за оперативность,1,0,0,0,1,0,5
3925459,замечательный шутро и быстро сделали молодец,1,0,0,0,1,0,5
3925514,спасибо,0,0,0,0,1,0,2
3925547,спасибо решили оперативно,1,0,0,0,1,0,5
3925566,быстро качественно,1,0,0,0,1,0,5
3925616,отличный специалист,0,0,1,0,1,0,5
3925656,спасибо никита,0,0,0,0,1,0,2
3925707,спасибо,0,0,0,0,1,0,2
3925711,спасибо,0,0,0,0,1,0,2
3925724,спасибо,0,0,0,0,1,0,2
3925871,оперативно очень вежливый сантехник приятно было общаться и получить решение проблемы через 25 минут спасибо,1,0,0,1,1,0,8
3925996,спасибо за оперативность,1,0,0,0,1,0,5
3926005,спасибо,0,0,0,0,1,0,2
3926087,отлично,0,0,0,0,1,0,2
3926222,спасибо за информацию,0,0,0,0,1,0,2
3926410,очень нравится что стали поливать газон,0,0,0,0,1,0,2
3926523,спасибо,0,0,0,0,1,0,2
3926559,мастер супер,0,0,1,0,1,0,5
3926660,спасибо большое за скорость,1,0,0,0,1,0,5
3926685,спасибо дежурному сантехнику,0,0,0,0,1,0,2
3926753,спасибо большое,0,0,0,0,1,0,2
3926829,оперативноспасибо,1,0,0,0,1,0,5
3926847,сотрудник позвонил и всё понятно объяснил спасибо,0,0,1,0,1,0,5
3926885,спасибо вам татьяна хорошего дня,0,0,0,0,1,0,2
3926964,благодарю ук за оперативность и решение моего вопроса,1,0,0,1,1,0,8
3926989,спасибо большое,0,0,0,0,1,0,2
3927060,хорошо,0,1,0,0,1,0,5
3927165,спасибо,0,0,0,0,1,0,2
3927168,спасибо за оперативность,1,0,0,0,1,0,5
3927330,сотрудник супервежливый и работа выполнена на 5,0,0,1,0,1,0,5
3927351,молодцы,0,0,1,0,1,0,5
3927378,спасибо очень быстро приняли меры,1,0,0,0,1,0,5
3927407,спасибо,0,0,0,0,1,0,2
3927480,все доступно объяснили,0,0,1,0,1,0,5
3927514,отличный специалист все показал рассказал объяснил,0,0,1,0,1,0,5
3927621,отзывчивые менеджеры всем спасибо за быстроту,1,0,0,0,1,0,5
3927634,дана консультация жду решения,0,0,0,0,1,0,2
3927641,благодарю,0,0,0,0,1,0,2
3927735,очень оперативно спасибо большое,1,0,0,0,1,0,5
3927815,оперативно и четко решен вопрос благодарю,1,0,0,0,1,0,5
3927826,все на высшем уровне,0,0,0,0,1,0,2
3927830,спасибо,0,0,0,0,1,0,2
3927965,спасибочто включили кран,0,0,0,0,1,0,2
3928090,лучший специалист спасибо,0,0,0,0,1,0,2
3928119,проблема не решенано даны исчерпывающие разъяснения и рекомеедации,0,0,0,0,1,0,2
3928138,идеально,0,0,0,0,1,0,2
3928192,спасибо большое за помощьмария решила быстро вопроснастоящий специалист,1,0,0,0,1,0,5
3928281,супер спасибо,0,0,0,0,1,0,2
3928288,все прошло быстроспасибо сотруднику,1,0,1,0,1,0,8
3928290,благодаря помощи анастасии быстро всё решили отличная оперативная работа,1,0,1,0,1,0,8
3928297,быстро и оперативно спасибо мастеру,1,0,1,0,1,0,8
3928345,спасибо за вашу работу,0,0,0,0,1,0,2
3928349,все устранили в короткие сроки молодцы,1,0,0,0,1,0,5
3928497,быстро качественно без лишних вопросов и нюансов,1,0,0,0,1,0,5
3928714,оперативно качественно спасибо,1,0,0,0,1,0,5
3928803,спасибо,0,0,0,0,1,0,2
3928825,отличная работа,0,0,1,0,1,0,5
3928888,спасибо за быстрое решение вопроса,1,0,0,1,1,0,8
3928911,спасибо за вашу работу,0,0,0,0,1,0,2
3929011,очень оперативно спасибо,1,0,0,0,1,0,5
3929230,спасибо,0,0,0,0,1,0,2
3929431,мгновенно спасибо,0,0,0,0,1,0,2
3929549,оказалось что это не авария а нюансы системы водоснабжения и отоплениявсё подробно объяснили спасибо,0,0,0,0,1,0,2
3929557,спасибо отличная работа прекрасный коллектив,0,0,1,0,1,0,5
3929624,спасибо оперативно устранили проблему,1,0,0,0,1,0,5
3929881,быстро понятно спасибо,1,0,0,0,1,0,5
3929910,вопрос решен,0,0,0,0,1,0,2
3929918,спасибо за проявленное участие и инциативу,0,0,0,0,1,0,2
3929919,ок,0,0,0,0,1,0,2
3929997,хоть на заявки быстро отреагировали,1,0,0,0,1,0,5
3930019,заменили,0,0,0,0,1,0,2
3930202,спасибо большое за оперативное реагирование и устранение неисправностей,1,0,0,0,1,0,5
3930255,большое спасибо за оперативность решения вопроса,1,0,0,0,1,0,5
3930372,спасибо за оперативность,1,0,0,0,1,0,5
3930387,грамотный специалист,0,0,1,0,1,0,5
3930751,электрик быстро пришёл и всё устранил спасибо очень доволен работой,1,0,0,0,1,0,5
3930758,оперативно,1,0,0,0,1,0,5
3930767,спасибо за оперативность желательно проверить и другие столбы освещения,1,0,0,0,1,0,5
3930838,супер оперативно,1,0,0,0,1,0,5
3930866,быстро умтранили,1,0,0,0,1,0,5
3930927,оперативно и качественно мастер решил проблему огромное спасибо ему,1,0,1,0,1,0,8
3930975,спасибо,0,0,0,0,1,0,2
3931016,быстро исправили спасибо,1,0,0,0,1,0,5
3931167,молодцы,0,0,0,0,1,0,2
3931178,супер,0,0,0,0,1,0,2
3931204,спасибо за оперативность,1,0,0,0,1,0,5
3931561,супер,0,0,0,0,1,0,2
3931695,благодарю за помощь,0,0,0,0,1,0,2
3932129,оперативно аккуратно в удобное время,1,0,0,0,1,0,5
3932312,быстро обработали заявку спасибо за оперативность,1,0,1,0,1,0,8
3932338,спасибо большое,0,0,0,0,1,0,2
3932396,благодарю,0,0,0,0,1,0,2
3932417,спасибо большое,0,0,0,0,1,0,2
3932459,молодцы спасибо,0,0,0,0,1,0,2
3932495,всё сделали отлично,0,0,0,0,1,0,2
3932575,хороший мастер сделал всё быстро,1,0,1,0,1,0,8
3932622,проблема решена после того как сходил в офис и разьяснил на пальцах,0,0,0,0,1,0,2
3932847,работа выполнена в кратчайший срок благодарю,0,0,1,0,1,0,5
3932876,спасибо,0,0,0,0,1,0,2
3932946,мастер пришел на следующий день и ответил на все вопросы выдал рекомендации по устранению проблемы спасибо,0,0,1,0,1,0,5
3932950,все сделали очень быстро спасибо большое,1,0,0,0,1,0,5
3932971,при личном общении были решены все вопросы полное взаимопонимание отлично выполненная работа,0,0,1,0,1,0,5
3933004,супер оперативно,1,0,0,0,1,0,5
3933019,всё супер,0,0,0,0,1,0,2
3933121,спасибо большое за оперативность,1,0,0,0,1,0,5
3933123,спасибо всё оперативно сделано,1,0,0,0,1,0,5
3933159,спасибоотреагировали очень быстро,1,0,0,0,1,0,5
3933243,очень быстро отреагировалипосмотрим как дальше будет,1,0,0,0,1,0,5
3933289,здравствуйте спасибо геннадию за работу все проверил и решил работу просьба если ранее вопрос не решен то не закрывать заявки просто так а передавать информацию специалистам в указанной сфере,0,0,0,0,1,0,2
3933331,благодарю за оперативное решение ответственный сотрудник держал меня в курсе выполнения заявкиза что ему отдельное спасибоочень клиентоориентированный подход спасибо,1,0,1,1,1,0,11
3933373,спасибо очень оперативно 5,1,0,0,0,1,0,5
3933571,спасибо,0,0,0,0,1,0,2
3933799,вауу супер спасибо,0,0,0,0,1,0,2
3933980,наконец то спасибо,0,0,0,0,1,0,2
3934049,огромное спасибо очень помогли быстро и профессионально,1,0,0,0,1,0,5
3934120,все нормально спасибо,0,0,0,0,1,0,2
3934243,спасибо огромное татьяне вопрос решился очень оперативно и четко,1,0,0,0,1,0,5
3934321,большое спасибо мастеру,0,0,1,0,1,0,5
3934485,спасибо оператору деж аварийной смене за оперативную работу,0,0,0,0,1,0,2
3934520,проблему решили временно надеюсь люк поменяют,0,0,0,0,1,0,2
3934549,отреагировали оперативно проблему решили и исправили по звонку телефона,1,0,0,0,1,0,5
3934613,ольга птушкина очень быстро и грамотно решила наш вопрос большое спасибо,1,0,0,0,1,0,5
3934650,спасибо за обратную связь,0,0,0,0,1,0,2
3934651,очень оперативно внесли данные по поверке,1,0,0,0,1,0,5
3934695,спасибо вам большое быстро среагировали,1,0,0,0,1,0,5
3934782,спасибо,0,0,0,0,1,0,2
3934816,спасибо,0,0,0,0,1,0,2
3934911,решилось само собой,0,0,0,0,1,0,2
3934913,сантехник очень быстро отключил воду а сварщик очень быстро и качественно устранил проблему вновь надеюсь больше не увидимся,1,0,0,0,1,0,5
3934970,быстро среагировали,1,0,0,0,1,0,5
3935029,спасибо за оперативность,1,0,0,0,1,0,5
3935103,все сделали в течении часа спасибо,0,0,0,0,1,0,2
3935129,спасибо большое,0,0,0,0,1,0,2
3935268,большое спасибо я оперативно все сделали,1,0,0,0,1,0,5
3935291,спасибо за фотоотчет,0,0,0,0,1,0,2
3935478,спасибо большое свет сделали,0,0,0,0,1,0,2
3935483,быстро отреагировали пятерка спасибо,1,0,0,0,1,0,5
3935491,огромное спасибо,0,0,0,0,1,0,2
3935508,спасибо,0,0,0,0,1,0,2
3935546,спасибо,0,0,0,0,1,0,2
3935575,мастер своего дела,0,0,1,0,1,0,5
3935593,спасибо,0,0,0,0,1,0,2
3935602,отличный сантехник спасибо за работу,0,0,0,0,1,0,2
3935655,замечания устранены,0,0,0,0,1,0,2
3935801,оперативно исправили неполадку спасибо,1,0,0,0,1,0,5
3935871,огромная благодарность за оперативное и корректное решение моего вопроса,1,0,0,1,1,0,8
3935906,супер спасибо большое,0,0,0,0,1,0,2
3936172,спасибо быстро и качественно,1,0,0,0,1,0,5
3936198,татьяна супер сотрудник оперативно решает все вопросы касательно аренды парковочного места в пригороде лесном татьяна максимально ответственный и отзывчивый человек лучший сотрудник в управляющей компании по моему личному мнению,1,0,1,0,1,0,8
3936230,спасибо за оперативность,1,0,0,0,1,0,5
3936258,реагировали быстро отключили сигнализацию пожарный тревоги спасибо огромное,1,0,0,0,1,0,5
3936309,спасибо что проверили пеекрасная работа,0,0,1,0,1,0,5
3936322,спасибо,0,0,0,0,1,0,2
3936353,спасибо оперативно,1,0,0,0,1,0,5
3936497,ответили быстро но увы ничего не смогут сделать,1,0,0,0,1,0,5
3936508,спасибо за быстрое устранение проблемы,1,0,0,0,1,0,5
3936546,здравствуйте большое спасибо дежурному диспетчеруперезвонил в течение 5 минут от подачи заявки благодарю за сотрудничество с уважением ю п,0,0,0,0,1,0,2
3936571,четко и понятно спасибо,0,0,0,0,1,0,2
3936715,спасибо оператор умничка,0,0,0,0,1,0,2
3936736,быстро,1,0,0,0,1,0,5
3936835,спасибо большое проблему мастер решил быстро и качественно,1,0,1,0,1,0,8
3936887,спасибо,0,0,0,0,1,0,2
3936898,спасибо валерию все исправил теперь дома тишина и спокойствие,0,0,0,0,1,0,2
3936999,лифт работаетспасибо,0,0,1,0,1,0,5
3937072,спасибо,0,0,0,0,1,0,2
3937078,спасибо оперативно и качественно,1,0,0,0,1,0,5
3937301,спасибо,0,0,0,0,1,0,2
3937325,специалисты приехали быстро спустили грузовой застрявший лифт на 1 этаж освободили человека большое спасибо,1,0,0,0,1,0,5
3937333,спасибо,0,0,0,0,1,0,2
3937478,ольга большое спасибо хорошего дня,0,0,0,0,1,0,2
3937646,отлично,0,0,0,0,1,0,2
3937649,спасибо,0,0,0,0,1,0,2
3937780,большое спасибо,0,0,0,0,1,0,2
3937801,надписи убраны но внешний вид панелей щита испорчен остались царапины,0,0,0,0,1,0,2
3937869,все решили оперативно,1,0,0,0,1,0,5
3937942,спасибо большое за оперативность,1,0,0,0,1,0,5
3938059,работы непосредственно по замене сливной фурнитуры ванны выполнены быстро и качественно а вот согласование работ процесс бесконечный к сожалению и не в пользу собственника хорошо что удалось достичь консенсуса,1,1,0,0,1,0,8
3938086,большое спасибо,0,0,0,0,1,0,2
3938404,оперативно спасибо,1,0,0,0,1,0,5
3938452,устранили быстро хотелось бы заметить в целом недостатки крепления как в проектировании когда в металлическую дверь доводчики крепятся обычными саморезами по колву дырок от старых мест видно что сама по себе методика крепления не продумана саморез в металл слабо живущее решение с недолгим жизненным циклом,1,0,0,1,1,0,8
3938472,очень быстро ответили,1,0,0,0,1,0,5
3938558,мастер достаточно быстро решил наш вопрос надо было повернуть направление регулятора температуры на батарее отопления в другую сторону после выполнения работы аккуратно все протерчто приятно большое спасибо,1,0,1,0,1,0,8
3938590,все оперативно и качественно,1,0,0,0,1,0,5
3938597,все было сделано быстро и профессионально,1,0,0,0,1,0,5
3938642,хороший сотрудник приятно общаться и получать ответы на все вопросы,0,0,1,0,1,0,5
3938658,мастер своего дела,0,0,1,0,1,0,5
3938725,очень быстро оперативно ответили спасибо,1,0,0,0,1,0,5
3938788,супер,0,0,0,0,1,0,2
3938805,спасибо,0,0,0,0,1,0,2
3938844,спасибо большое,0,0,0,0,1,0,2
3938879,спасибо мастерам за оперативность,1,0,1,0,1,0,8
3938886,спасибо за работу,0,0,0,0,1,0,2
3938894,спасибо что быстро ответили,1,0,0,0,1,0,5
3938959,спасибо,0,0,0,0,1,0,2
3939087,спасибо большое вам за качественную работу,0,0,0,0,1,0,2
3939089,спасибо вам за понимание,0,0,0,0,1,0,2
3939121,оперативно спасибо,1,0,0,0,1,0,5
3939143,всё отлично,0,0,0,0,1,0,2
3939235,очень приятный инженер,0,0,1,0,1,0,5
3939287,спасибо,0,0,0,0,1,0,2
3939342,благодарю за починку лифта работает,0,0,1,0,1,0,5
3939350,оперативно сделали спасибо,1,0,0,0,1,0,5
3939447,быстро и четкоспасибо,1,0,0,0,1,0,5
3939586,спасибо,0,0,0,0,1,0,2
3939683,спасибо большое за уборку,0,0,0,0,1,0,2
3939782,оперативно,1,0,0,0,1,0,5
3939792,молодцы даже нашли время проконсультировать,0,0,0,1,1,0,5
3939998,молодцы большое спасибо оксана,0,0,0,0,1,0,2
3940060,спасибо быстро и качественно,1,0,0,0,1,0,5
3940081,спасибо за оперативность,1,0,0,0,1,0,5
3940089,супер спасибо,0,0,0,0,1,0,2
3940096,супер теперь кнопка светится,0,0,0,0,1,0,2
3940214,очень оперативно спасибо огромное,1,0,0,0,1,0,5
3940352,спасибо,0,0,0,0,1,0,2
3940375,пришли окна подкрутили быстро,1,0,0,0,1,0,5
3940395,спасибо что поставили теперь ждем отопления чтоб понять работает или нет,0,0,1,0,1,0,5
3940684,спасибо вам за работу,0,0,0,0,1,0,2
3940717,быстро для подъезда вполне хорошо,1,1,0,0,1,0,8
3940729,спасибо,0,0,0,0,1,0,2
3940757,спасибо все понятно и благодушно разъяснили,0,0,0,0,1,0,2
3940842,быстро устранили,1,0,0,0,1,0,5
3940861,мастер все сделал быстро все отлично работой довольна,1,0,1,0,1,0,8
3940903,спасибо за оперативную обратную связь,0,0,0,0,1,0,2
3940995,спасибо за грамотного специалиста,0,0,0,0,1,0,2
3941055,отличный специалист максим луговой,0,0,1,0,1,0,5
3941064,очень оперативно спасибо огромное,1,0,0,0,1,0,5
3941141,большое спасибо всё сделали,0,0,0,0,1,0,2
3941162,отличная работа очень профессиональный и вежливый сотрудник,0,0,1,0,1,0,5
3941213,спасибо,0,0,0,0,1,0,2
3941255,спасибо оперативно,0,0,0,0,1,0,2
3941310,быстро сработали позвонили сказали что все хорошо ложная тревога,1,1,1,0,1,0,11
3941386,быстро и оперативно демонтировали замок,1,0,0,0,1,0,5
3941438,спасибо за оперативную работу,0,0,0,0,1,0,2
3941457,оперативно благодарю,1,0,0,0,1,0,5
3941503,большое спасибо сантехнику,0,0,0,0,1,0,2
3941548,супербыстро помогли по телефону помогли все решить отлично,1,0,0,0,1,0,5
3941585,спасибо,0,0,0,0,1,0,2
3941672,лифт снова работает заявку исполнили очень быстро,1,0,1,0,1,0,8
3941682,быстро и четко,1,0,0,0,1,0,5
3941724,если бы не сотрудник ук никита уборщицы бы никогда нормально не помыли нам этаж,0,0,1,0,1,0,5
3941762,проблема устранена достаточно оперативно,1,0,0,0,1,0,5
3941800,спасибо сотруднику ук никита благодаря ему нам нормально помыли этаж спасибо большое,0,0,1,0,1,0,5
3941819,вопросов нет молодцы супер оперативно,1,0,0,0,1,0,5
3941845,спасибо,0,0,0,0,1,0,2
3941927,всё прошло отлично заранее позвонил предупредил о приходе сделал всё быстро вежливый разулся хотя я говорил что не нужно у нас пыльно спасибо,1,0,0,0,1,0,5
3941934,спасибо,0,0,0,0,1,0,2
3941951,благодарю от имени деток и их родителей,0,0,0,0,1,0,2
3941956,спасибо,0,0,0,0,1,0,2
3942001,отлично спасибо большое,0,0,0,0,1,0,2
3942047,спасибо,0,0,0,0,1,0,2
3942142,спасибо,0,0,0,0,1,0,2
3942249,спасибо большое,0,0,0,0,1,0,2
3942254,благодарю,0,0,0,0,1,0,2
3942337,спасибо,0,0,0,0,1,0,2
3942424,оперативно мастер подошёл все неполадки устранены мастер тактичный молодой человек спасибо,1,0,1,0,1,0,8
3942437,оперативно,1,0,0,0,1,0,5
3942447,исправлено,0,0,0,0,1,0,2
3942595,благодарю за оперативность хорошего дня,1,0,0,0,1,0,5
3942627,большое спасибо,0,0,0,0,1,0,2
3942634,оперативно решили вопрос спасибо,1,0,0,0,1,0,5
3942701,благодарю,0,0,0,0,1,0,2
3942717,оперативно,1,0,0,0,1,0,5
3942777,замечательный мастер,0,0,1,0,1,0,5
3942812,скорость супер,1,0,0,0,1,0,5
3942818,быстро проучила,1,0,0,0,1,0,5
3942831,роман и его коллега супер специалисты,0,0,1,0,1,0,5
3942841,спасибо большое мария,0,0,0,0,1,0,2
3942855,спасибо,0,0,0,0,1,0,2
3942857,спасибо большое,0,0,0,0,1,0,2
3942887,огромное спасибо за помощь и проделанную вами работу,0,0,0,0,1,0,2
3942907,молодцы,0,0,0,0,1,0,2
3943072,большое спасибо ольге очень помогла и ответила на все вопросы,0,0,0,0,1,0,2
3943181,спасибо,0,0,0,0,1,0,2
3943196,выполнена отлично,0,0,0,0,1,0,2
3943364,спасибо за быстрое реагирование заявки,1,0,0,0,1,0,5
3943492,супер,0,0,0,0,1,0,2
3943589,все работаетспасибо,0,0,1,0,1,0,5
3943607,супербыстро спасибо,1,0,0,0,1,0,5
3943634,огромное спасибо сантехнику геннадию за качественно оказанную услугу и профессионализм приятно иметь дело с такими людьми,0,0,0,0,1,0,2
3943787,спасибо,0,0,0,0,1,0,2
3943909,спасибо большое,0,0,0,0,1,0,2
3943939,спасибо,0,0,0,0,1,0,2
3944008,спасибо вопрос решен в сжатые сроки и была предоставлена обратная связь,0,0,0,0,1,0,2
3944042,спасибо,0,0,0,0,1,0,2
3944074,оперативно,1,0,0,0,1,0,5
3944164,электрик снял показания будем ждать ответ,0,0,0,0,1,0,2
3944245,спасибо оперативно,1,0,0,0,1,0,5
3944255,спасибо,0,0,0,0,1,0,2
3944308,спасибо,0,0,0,0,1,0,2
3944333,отлично,0,0,0,0,1,0,2
3944488,спасибо огромное за понимание,0,0,0,0,1,0,2
3944509,течь устранена,0,0,0,0,1,0,2
3944525,спасибо,0,0,0,0,1,0,2
3944602,оперативно спасибо,1,0,0,0,1,0,5
3944648,спасибо за проверку за обратный звонок и разъяснение,0,0,0,0,1,0,2
3944742,спасибо но можно убирать регулярно и без заявок,0,0,0,0,1,0,2
3944810,быстро оперативно,1,0,0,0,1,0,5
3944852,спасибо большое,0,0,0,0,1,0,2
3944861,оперативно решила проблему,1,0,0,0,1,0,5
3944876,всё быстро и оперативно,1,0,0,0,1,0,5
3944996,спасибо большое всё отлично,0,0,0,0,1,0,2
3945026,все быстро и в срок спасибо,1,0,0,0,1,0,5
3945035,очень добрая женщина,0,0,1,0,1,0,5
3945081,спасибо вам большое,0,0,0,0,1,0,2
3945243,небольшая неточность в консультации нужно набрать код от домофона и нажать колокольчик на панели иначе в домашний подъезд не пропускают,0,0,0,0,1,0,2
3945310,супер специалисты,0,0,1,0,1,0,5
3945457,все на высшем уровне,0,0,0,0,1,0,2
3945577,отлично,0,0,0,0,1,0,2
3945582,выполнено быстро но хотелось бы чтобы этого не происходило,1,0,0,0,1,0,5
3945682,спасибо,0,0,0,0,1,0,2
3945698,все рассказали и объяснили,0,0,0,0,1,0,2
3945713,спасибо большое,0,0,0,0,1,0,2
3945720,спасибо большое все отлично,0,0,0,0,1,0,2
3945746,все оперативно быстро спасибо,1,0,0,0,1,0,5
3945765,очень оперативно,1,0,0,0,1,0,5
3945768,спасибо большое,0,0,0,0,1,0,2
3945794,спасибо на удивление вопрос был решён быстро и оперативно,1,0,0,0,1,0,5
3945901,решил ситуацию быстро спасибо,1,0,0,0,1,0,5
3946019,спасибо большое все выполнено быстро и качественно,1,0,0,0,1,0,5
3946026,андрей всё сделал хорошо,0,1,0,0,1,0,5
3946151,спасибо очень оперативно,1,0,0,0,1,0,5
3946206,хорошо,0,1,0,0,1,0,5
3946215,спасибо за оперативность,1,0,0,0,1,0,5
3946217,спасибо,0,0,0,0,1,0,2
3946274,да спасиботеперь лифт заработал,0,0,1,0,1,0,5
3946414,специалист прекрасно выполнил работу благодарна за отзывчивость больше бы таких сотрудников,0,1,1,0,1,0,8
3946559,суперспасибо,0,0,0,0,1,0,2
3946690,быстро решили проблему,1,0,0,0,1,0,5
3946716,очень оперативно справились,1,0,0,0,1,0,5
3946729,спасибо очень быстро отреагировали,1,0,0,0,1,0,5
3946734,спасибо,0,0,0,0,1,0,2
3946768,все сделано оперативно мастер воронков сергей сделал все быстро,1,0,1,0,1,0,8
3946799,очень оперативно решили проблему,1,0,0,0,1,0,5
3946801,спасибо за оперативность,1,0,0,0,1,0,5
3946853,все хорошо спасибо,0,1,0,0,1,0,5
3946878,спасибо,0,0,0,0,1,0,2
3946880,оперативно,1,0,0,0,1,0,5
3946899,добрый день работы исполнены благодарю,0,0,0,0,1,0,2
3946934,спасибо татьяне всю информацию обновили,0,0,0,0,1,0,2
3947072,спасибо,0,0,0,0,1,0,2
3947101,спасибо,0,0,0,0,1,0,2
3947149,спасибо,0,0,0,0,1,0,2
3947157,спасибо за оперативность,1,0,0,0,1,0,5
3947219,спасибо за оперативность,1,0,0,0,1,0,5
3947311,очень подробно большое спасибо за консультацию,0,0,0,0,1,0,2
3947432,огромное спасибо сергею,0,0,0,0,1,0,2
3947727,отзывчивые приятные готовы были сразу оформить акт но ещё раз проверили сушилку и обнаружили сто есть кнопка включения,0,1,0,0,1,0,5
3947806,спасибо что в нашей ук есть такие специалистыпричина отсутствия электричества была найдена сразу и быстро устранена,1,0,0,0,1,0,5
3947834,большое спасибо за роботу,0,0,0,0,1,0,2
3947929,прекрасно выполненная работа получил ценную рекомендацию на будущее спасибо,0,1,1,0,1,0,8
3947984,быстро отключили пожарную вытяжку,1,0,0,0,1,0,5
3948043,потрясающе,0,0,0,0,1,0,2
3948121,спасибо,0,0,0,0,1,0,2
3948159,сделали все быстро и качественно,1,0,0,0,1,0,5
3948185,быстро приехал мастер составили акт,1,0,1,0,1,0,8
3948217,спасибо татьяна,0,0,0,0,1,0,2
3948226,супер мега оперативно спасибо,1,0,0,0,1,0,5
3948403,отличная работа мастера быстро и качественно,1,0,1,0,1,0,8
3948418,большое спасибо за своевременную обратную связь всё чётко объясниликультурно,0,0,0,0,1,0,2
3948436,отличный мастербольшое спасибо за помощь,0,0,1,0,1,0,5
3948528,благодарим за оперативность и понимание,1,0,0,0,1,0,5
3948623,супер,0,0,0,0,1,0,2
3948632,спасибо большое за оперативность и качество,1,1,0,0,1,0,8
3948735,спасибо что решили свою проблему а то как то не очень платишь вовремя а тебе про долг пишут,0,0,0,0,1,0,2
3948738,разобрались спасибо,0,0,0,0,1,0,2
3948896,спасибо,0,0,0,0,1,0,2
3948958,мастер быстро пришёл быстро понял в чем проблема и быстро устранил её в общем всё отлично спасибо,1,0,1,0,1,0,8
3949033,работа выполнена на отлично быстро и качественно спасибо большое,1,0,1,0,1,0,8
3949214,спасибо молодцы,0,0,0,0,1,0,2
3949304,спасибо за быстрое и качественное решение вопроса,1,0,0,1,1,0,8
3949394,все отлично специалист пришёл через 30 минут после заявки все оперативно починил,1,0,0,0,1,0,5
3949543,оперативно,1,0,0,0,1,0,5
3949561,спасибо огромное но уборка лифта это временное решение проблеммы потому что в них гадят систематически просьба выявить и наказать нарушителей,0,0,0,1,1,0,5
3949579,спасибо,0,0,0,0,1,0,2
3949596,мастер самый лучший спасибо вам огромное за таких сотрудников,0,0,1,0,1,0,5
3949613,спасибо так быстро сделали красивую светодиодную лампу поставили,1,0,0,0,1,0,5
3949634,спасибо большое,0,0,0,0,1,0,2
3949687,оперативно отреагировали на заявку и устранили,1,0,0,0,1,0,5
3949875,доброго дня спасибо за таких прекрасных сотрудников,0,0,1,0,1,0,5
3949884,спасибо за оперативность после укладки плитки остались незаделанные швы на стыке для сравнения на 1 этаже в холле швы ровно закрыты просьба завершить работу до конца,1,0,0,0,1,0,5
3949914,очень быстро,1,0,0,0,1,0,5
3949967,спасибо,0,0,0,0,1,0,2
3950076,спасибо отлично,0,0,0,0,1,0,2
3950162,заявка выполнена со слов электрика заявка выполнена в квартире собственник не был там не проживает,0,0,0,0,1,0,2
3950351,спасибо,0,0,0,0,1,0,2
3950433,мастер пришёл быстро все быстро сделал,1,0,1,0,1,0,8
3950451,благодарю за оперативность,1,0,0,0,1,0,5
3950461,благодарю за оперативность,1,0,0,0,1,0,5
3950683,огромнейшее спасибомаксимально быстро и качественнопросто сотрудник месяца,1,0,1,0,1,0,8
3950754,спасибо вам большое за оперативностьи качество,1,1,0,0,1,0,8
3950865,оперативно спасибо,1,0,0,0,1,0,5
3950893,вот это скорость спасибо,1,0,0,0,1,0,5
3951118,спасибо,0,0,0,0,1,0,2
3951124,спасибо за оперативность,1,0,0,0,1,0,5
3951189,шикарный специалист спасибо за отличную работу и скорость,1,0,0,0,1,0,5
