id,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен,Плохой отзыв,rating
3923554,устранили неполадку очень оперативно и качественно. большое спасибо. ,1,0,0,0,1,0,5
3923598,"Сделали после того,как написали в наш город заявки соседи ",0,0,0,0,1,0,2
3923670,"Оперативно и быстро,спасибо Сергею!",1,0,0,0,1,0,5
3923691,Спасибо!,0,0,0,0,1,0,2
3923717,спасибо) вы классные 🥰,0,0,0,0,1,0,2
3923812,Спасибо большое 🌹,0,0,0,0,1,0,2
3923890,в лучшем виде ,0,0,0,0,1,0,2
3923893,Спасибо!,0,0,0,0,1,0,2
3924164,Спасибо за оперативность!,1,0,0,0,1,0,5
3924204,"Благодарю за оперативное устранение проблемы! Отдельная благодарность мастеру за подробное разъяснение о причинах отсутствия горячейводы, приятное общение и человеческое отношение!!!",1,0,1,0,1,0,8
3924205,Спасибо большое вам за работу!,0,0,0,0,1,0,2
3924313,все быстро и оперативно ,1,0,0,0,1,0,5
3924411,"Вопрос решен,ну мусорка снова полная.можно поставить два контейнера? ",0,0,0,0,1,0,2
3924430,"Спасибо! Не делайте так больше, или хотя бы заранее предупреждайте о раннем отключении воды, чтоб люди с вечера успели её набрать!! ",0,0,0,0,1,0,2
3924431,Приехали быстро. Спасибо!,1,0,0,0,1,0,5
3924446,Спасибо!,0,0,0,0,1,0,2
3924473,Всё быстро . Работа выполнена,1,0,1,0,1,0,8
3924547,Благодарю за оперативность! ,1,0,0,0,1,0,5
3924558,Спасибо ,0,0,0,0,1,0,2
3924568,"спасибо, отлично ",0,0,0,0,1,0,2
3924595,Спасибо,0,0,0,0,1,0,2
3924647,спасибо за быструю реакцию!,0,0,0,0,1,0,2
3924661,Все супер,0,0,0,0,1,0,2
3924685,все отлично.,0,0,0,0,1,0,2
3924836,Претензий нет,0,0,0,0,1,0,2
3924911,"Спасибо большое мастеру, все починил, объяснил! ",0,0,1,0,1,0,5
3925142,спасибо большое всем кто помог решить данную проблему ,0,0,0,0,1,0,2
3925271,"Спасибо огромное Петрине Оксане Вдадимировне. Из 5 заявок  только она смогла правильно ответить на заявку. А остальных можете увольнять ,работают видно для галочки.",0,0,1,0,1,0,5
3925293,Спасибо огромное,0,0,0,0,1,0,2
3925338,Все очень хорошо ,0,1,0,0,1,0,5
3925362,Быстро и четко!)),1,0,0,0,1,0,5
3925426,спасибо за оперативность,1,0,0,0,1,0,5
3925459,замечательный шутро и быстро сделали Молодец 👍,1,0,0,0,1,0,5
3925514,спасибо!,0,0,0,0,1,0,2
3925547,спасибо. решили оперативно! ,1,0,0,0,1,0,5
3925566,Быстро качественно ,1,0,0,0,1,0,5
3925616,Отличный специалист! ,0,0,1,0,1,0,5
3925656,Спасибо Никита💪,0,0,0,0,1,0,2
3925707,Спасибо ,0,0,0,0,1,0,2
3925711,Спасибо ,0,0,0,0,1,0,2
3925724,Спасибо ,0,0,0,0,1,0,2
3925871,Оперативно. Очень вежливый сантехник. Приятно было общаться и получить решение проблемы через 25 минут. Спасибо.,1,0,0,1,1,0,8
3925996,Спасибо за оперативность.,1,0,0,0,1,0,5
3926005,Спасибо,0,0,0,0,1,0,2
3926087,Отлично ,0,0,0,0,1,0,2
3926222,спасибо за информацию!,0,0,0,0,1,0,2
3926410,Очень нравится что стали поливать газон,0,0,0,0,1,0,2
3926523,Спасибо!,0,0,0,0,1,0,2
3926559,мастер супер!!!,0,0,1,0,1,0,5
3926660,спасибо большое за скорость,1,0,0,0,1,0,5
3926685,Спасибо дежурному сантехнику,0,0,0,0,1,0,2
3926753,Спасибо большое!,0,0,0,0,1,0,2
3926829,"оперативно,спасибо",1,0,0,0,1,0,5
3926847,Сотрудник позвонил и всё понятно объяснил. Спасибо.,0,0,1,0,1,0,5
3926885,Спасибо Вам Татьяна. Хорошего дня 🤝👍😎,0,0,0,0,1,0,2
3926964,Благодарю УК за оперативность и решение моего вопроса.,1,0,0,1,1,0,8
3926989,Спасибо большое ,0,0,0,0,1,0,2
3927060,хорошо ,0,1,0,0,1,0,5
3927165,Спасибо ,0,0,0,0,1,0,2
3927168,спасибо за оперативность! ,1,0,0,0,1,0,5
3927330,"Сотрудник супер,вежливый и работа выполнена на 5+",0,0,1,0,1,0,5
3927351,Молодцы!,0,0,1,0,1,0,5
3927378,Спасибо. Очень быстро приняли меры.,1,0,0,0,1,0,5
3927407,Спасибо!,0,0,0,0,1,0,2
3927480,Все доступно объяснили.,0,0,1,0,1,0,5
3927514,"Отличный специалист. Все показал, рассказал объяснил.",0,0,1,0,1,0,5
3927621,"отзывчивые менеджеры, всем спасибо за быстроту",1,0,0,0,1,0,5
3927634,"Дана консультация, жду решения",0,0,0,0,1,0,2
3927641,Благодарю ,0,0,0,0,1,0,2
3927735,Очень оперативно! Спасибо большое!!! ,1,0,0,0,1,0,5
3927815,Оперативно и четко решен вопрос. Благодарю. ,1,0,0,0,1,0,5
3927826,все на высшем уровне ,0,0,0,0,1,0,2
3927830,Спасибо 👍🏻👍🏻👍🏻,0,0,0,0,1,0,2
3927965,"Спасибо,что включили кран ",0,0,0,0,1,0,2
3928090,Лучший специалист! Спасибо ,0,0,0,0,1,0,2
3928119,"проблема не решена,но даны исчерпывающие разъяснения и рекомеедации",0,0,0,0,1,0,2
3928138,Идеально!,0,0,0,0,1,0,2
3928192,спасибо большое за помощь!Мария решила быстро вопрос.Настоящий специалист. ,1,0,0,0,1,0,5
3928281,"Супер, спасибо !",0,0,0,0,1,0,2
3928288,"все прошло быстро,спасибо сотруднику. ",1,0,1,0,1,0,8
3928290,"Благодаря помощи Анастасии, быстро всё решили. Отличная, оперативная работа",1,0,1,0,1,0,8
3928297,Быстро и оперативно спасибо мастеру ,1,0,1,0,1,0,8
3928345,Спасибо за вашу работу! ,0,0,0,0,1,0,2
3928349,Все устранили в короткие сроки. Молодцы,1,0,0,0,1,0,5
3928497,"быстро, качественно, без лишних вопросов и нюансов ",1,0,0,0,1,0,5
3928714,"оперативно,  качественно! спасибо!",1,0,0,0,1,0,5
3928803,Спасибо! ,0,0,0,0,1,0,2
3928825,отличная работа,0,0,1,0,1,0,5
3928888,спасибо за быстрое решение вопроса! ,1,0,0,1,1,0,8
3928911,Спасибо за вашу работу ,0,0,0,0,1,0,2
3929011,очень оперативно. спасибо,1,0,0,0,1,0,5
3929230,спасибо ,0,0,0,0,1,0,2
3929431,Мгновенно. Спасибо,0,0,0,0,1,0,2
3929549,"Оказалось, что это не авария, а нюансы системы водоснабжения и отопления.Всё подробно объяснили, спасибо!)",0,0,0,0,1,0,2
3929557,"Спасибо. Отличная работа, прекрасный коллектив ",0,0,1,0,1,0,5
3929624,Спасибо) Оперативно устранили проблему.,1,0,0,0,1,0,5
3929881,быстро понятно спасибо ,1,0,0,0,1,0,5
3929910,вопрос решен,0,0,0,0,1,0,2
3929918,Спасибо за проявленное участие и инциативу.,0,0,0,0,1,0,2
3929919,Ок. ,0,0,0,0,1,0,2
3929997,Хоть на заявки быстро отреагировали ,1,0,0,0,1,0,5
3930019,Заменили,0,0,0,0,1,0,2
3930202,Спасибо большое за оперативное реагирование и устранение неисправностей! ,1,0,0,0,1,0,5
3930255,Большое спасибо за оперативность решения вопроса!,1,0,0,0,1,0,5
3930372,Спасибо за оперативность.,1,0,0,0,1,0,5
3930387,грамотный специалист.,0,0,1,0,1,0,5
3930751,"Электрик быстро пришёл и всё устранил! Спасибо, очень доволен работой! ",1,0,0,0,1,0,5
3930758,Оперативно,1,0,0,0,1,0,5
3930767,"Спасибо за оперативность, желательно проверить и другие столбы освещения ",1,0,0,0,1,0,5
3930838,супер оперативно,1,0,0,0,1,0,5
3930866,быстро умтранили,1,0,0,0,1,0,5
3930927,Оперативно и качественно мастер решил проблему! Огромное спасибо ему.,1,0,1,0,1,0,8
3930975,Спасибо!,0,0,0,0,1,0,2
3931016,"Быстро исправили, спасибо!",1,0,0,0,1,0,5
3931167,Молодцы!,0,0,0,0,1,0,2
3931178,Супер!!!!,0,0,0,0,1,0,2
3931204,спасибо за оперативность! ,1,0,0,0,1,0,5
3931561,Супер,0,0,0,0,1,0,2
3931695,Благодарю за помощь!,0,0,0,0,1,0,2
3932129,"Оперативно, аккуратно, в удобное время. ",1,0,0,0,1,0,5
3932312,"Быстро обработали заявку, спасибо за оперативность",1,0,1,0,1,0,8
3932338,Спасибо большое.,0,0,0,0,1,0,2
3932396,Благодарю !,0,0,0,0,1,0,2
3932417,Спасибо большое ,0,0,0,0,1,0,2
3932459,"Молодцы, спасибо ",0,0,0,0,1,0,2
3932495,Всё сделали отлично,0,0,0,0,1,0,2
3932575,Хороший мастер сделал всё быстро ,1,0,1,0,1,0,8
3932622,проблема решена после того как сходил в офис и разьяснил на пальцах,0,0,0,0,1,0,2
3932847,"Работа выполнена,  в кратчайший срок. Благодарю ",0,0,1,0,1,0,5
3932876,спасибо!,0,0,0,0,1,0,2
3932946,"Мастер пришел на следующий день и ответил на все вопросы, выдал рекомендации по устранению проблемы. Спасибо!",0,0,1,0,1,0,5
3932950,Все сделали очень быстро! Спасибо большое!,1,0,0,0,1,0,5
3932971,"При личном общении были решены все вопросы, полное взаимопонимание, отлично выполненная работа... ",0,0,1,0,1,0,5
3933004,супер оперативно ,1,0,0,0,1,0,5
3933019,Всё супер ,0,0,0,0,1,0,2
3933121,Спасибо большое за оперативность ,1,0,0,0,1,0,5
3933123,"Спасибо, всё оперативно сделано!",1,0,0,0,1,0,5
3933159,"спасибо,отреагировали очень быстро!",1,0,0,0,1,0,5
3933243,"очень быстро отреагировали..посмотрим ,как дальше будет..",1,0,0,0,1,0,5
3933289,"Здравствуйте. Спасибо Геннадию за работу. Все проверил и решил работу. Просьба если ранее вопрос не решен, то не закрывать заявки просто так, а передавать информацию специалистам в указанной сфере. ",0,0,0,0,1,0,2
3933331,"Благодарю за оперативное решение. Ответственный сотрудник держал меня в курсе выполнения заявки,за что ему отдельное спасибо.Очень клиентоориентированный подход! Спасибо!",1,0,1,1,1,0,11
3933373,спасибо! очень оперативно! 5+,1,0,0,0,1,0,5
3933571,Спасибо ,0,0,0,0,1,0,2
3933799,"Вауу, супер спасибо",0,0,0,0,1,0,2
3933980,Наконец то.  Спасибо. ,0,0,0,0,1,0,2
3934049,"Огромное спасибо, очень помогли! Быстро и профессионально! ",1,0,0,0,1,0,5
3934120,"все нормально, спасибо",0,0,0,0,1,0,2
3934243,"Спасибо огромное Татьяне, вопрос решился очень оперативно и четко. ",1,0,0,0,1,0,5
3934321,Большое спасибо мастеру 👍,0,0,1,0,1,0,5
3934485,"Спасибо оператору,  деж. (аварийной) смене за оперативную работу!!!",0,0,0,0,1,0,2
3934520,"Проблему решили временно, надеюсь люк поменяют",0,0,0,0,1,0,2
3934549,"Отреагировали оперативно, проблему решили и исправили по звонку телефона! ",1,0,0,0,1,0,5
3934613,Ольга Птушкина  очень быстро и грамотно решила наш вопрос .Большое спасибо !!!,1,0,0,0,1,0,5
3934650,Спасибо за обратную связь! ,0,0,0,0,1,0,2
3934651,очень оперативно внесли данные по поверке ,1,0,0,0,1,0,5
3934695,"Спасибо Вам большое, быстро среагировали",1,0,0,0,1,0,5
3934782,Спасибо!,0,0,0,0,1,0,2
3934816,Спасибо.,0,0,0,0,1,0,2
3934911,Решилось само собой,0,0,0,0,1,0,2
3934913,"Сантехник очень быстро отключил воду, а сварщик очень быстро и качественно устранил проблему вновь, надеюсь, больше не увидимся ",1,0,0,0,1,0,5
3934970,Быстро среагировали ,1,0,0,0,1,0,5
3935029,Спасибо за оперативность,1,0,0,0,1,0,5
3935103,"Все сделали в течении часа, спасибо.",0,0,0,0,1,0,2
3935129,"Спасибо, большое!",0,0,0,0,1,0,2
3935268,Большое спасибо я! Оперативно все сделали!,1,0,0,0,1,0,5
3935291,Спасибо за фотоотчет,0,0,0,0,1,0,2
3935478,"Спасибо большое, свет сделали",0,0,0,0,1,0,2
3935483,Быстро отреагировали. Пятерка!👍 Спасибо.,1,0,0,0,1,0,5
3935491,Огромное спасибо ,0,0,0,0,1,0,2
3935508,спасибо ,0,0,0,0,1,0,2
3935546,Спасибо,0,0,0,0,1,0,2
3935575,Мастер своего дела!,0,0,1,0,1,0,5
3935593,спасибо!!,0,0,0,0,1,0,2
3935602,отличный сантехник. спасибо за работу!,0,0,0,0,1,0,2
3935655,замечания устранены,0,0,0,0,1,0,2
3935801,Оперативно исправили неполадку. Спасибо! ,1,0,0,0,1,0,5
3935871,Огромная благодарность за оперативное и корректное решение моего вопроса!🌸,1,0,0,1,1,0,8
3935906,Супер! Спасибо большое!,0,0,0,0,1,0,2
3936172,"спасибо, быстро и качественно ",1,0,0,0,1,0,5
3936198,"Татьяна - супер сотрудник, оперативно решает все вопросы, касательно аренды парковочного места в Пригороде Лесном.   Татьяна максимально ответственный и отзывчивый человек!  Лучший сотрудник в Управляющей компании, по моему личному мнению!",1,0,1,0,1,0,8
3936230,Спасибо за оперативность ,1,0,0,0,1,0,5
3936258,Реагировали быстро отключили сигнализацию пожарный тревоги. Спасибо огромное! ,1,0,0,0,1,0,5
3936309,спасибо что проверили ! пеекрасная работа!,0,0,1,0,1,0,5
3936322,Спасибо!,0,0,0,0,1,0,2
3936353,Спасибо! Оперативно!,1,0,0,0,1,0,5
3936497,"ответили быстро, но увы ничего не смогут сделать.",1,0,0,0,1,0,5
3936508,спасибо за быстрое устранение проблемы ,1,0,0,0,1,0,5
3936546,"Здравствуйте! Большое спасибо дежурному диспетчеру-перезвонил в течение 5 минут от подачи заявки. Благодарю за сотрудничество! С уважением, Ю. П. ",0,0,0,0,1,0,2
3936571,"Четко и понятно, спасибо",0,0,0,0,1,0,2
3936715,"Спасибо, оператор умничка",0,0,0,0,1,0,2
3936736,быстро ,1,0,0,0,1,0,5
3936835,Спасибо большое. Проблему мастер решил быстро и качественно 👍!!!,1,0,1,0,1,0,8
3936887,спасибо ,0,0,0,0,1,0,2
3936898,"Спасибо, Валерию! Все исправил, теперь дома тишина и спокойствие☺️",0,0,0,0,1,0,2
3936999,"Лифт работает,,спасибо.",0,0,1,0,1,0,5
3937072,Спасибо ,0,0,0,0,1,0,2
3937078,"Спасибо , оперативно и качественно ",1,0,0,0,1,0,5
3937301,Спасибо,0,0,0,0,1,0,2
3937325,"специалисты приехали быстро, спустили грузовой застрявший лифт на 1 этаж, освободили человека. большое спасибо ",1,0,0,0,1,0,5
3937333,спасибо. ,0,0,0,0,1,0,2
3937478,"Ольга, большое спасибо. Хорошего дня.",0,0,0,0,1,0,2
3937646,отлично ,0,0,0,0,1,0,2
3937649,Спасибо!,0,0,0,0,1,0,2
3937780, большое спасибо! ,0,0,0,0,1,0,2
3937801,"надписи убраны, но внешний вид панелей щита испорчен. остались царапины. ",0,0,0,0,1,0,2
3937869,"Все, решили оперативно ",1,0,0,0,1,0,5
3937942,спасибо большое за оперативность 🤝,1,0,0,0,1,0,5
3938059,"Работы непосредственно по замене сливной фурнитуры ванны выполнены быстро и качественно. А вот согласование работ - процесс бесконечный, к сожалению и не в пользу собственника. Хорошо, что удалось достичь консенсуса. ",1,1,0,0,1,0,8
3938086,Большое спасибо!,0,0,0,0,1,0,2
3938404,Оперативно! Спасибо ,1,0,0,0,1,0,5
3938452,"Устранили быстро. Хотелось бы заметить в целом недостатки крепления как в проектировании, когда в металлическую дверь доводчики крепятся обычными саморезами. По кол-ву дырок от старых мест видно, что сама по себе методика крепления не продумана. Саморез в металл - слабо живущее решение, с недолгим жизненным циклом.",1,0,0,1,1,0,8
3938472,очень быстро ответили,1,0,0,0,1,0,5
3938558,"Мастер достаточно быстро решил наш вопрос. Надо было повернуть направление регулятора температуры на батарее отопления в другую сторону. После выполнения работы аккуратно все протер,что приятно. Большое спасибо! ",1,0,1,0,1,0,8
3938590,Все оперативно и качественно!,1,0,0,0,1,0,5
3938597,Все было сделано быстро и профессионально ,1,0,0,0,1,0,5
3938642,Хороший сотрудник. Приятно общаться и получать ответы на все вопросы. ,0,0,1,0,1,0,5
3938658,Мастер своего дела !,0,0,1,0,1,0,5
3938725,Очень быстро! Оперативно ответили! Спасибо!!!,1,0,0,0,1,0,5
3938788,Супер!!!,0,0,0,0,1,0,2
3938805,спасибо,0,0,0,0,1,0,2
3938844,спасибо большое ,0,0,0,0,1,0,2
3938879,Спасибо мастерам за оперативность !!! ,1,0,1,0,1,0,8
3938886,Спасибо за работу 🤝 ,0,0,0,0,1,0,2
3938894,Спасибо что быстро ответили👍,1,0,0,0,1,0,5
3938959,спасибо,0,0,0,0,1,0,2
3939087,спасибо большое вам за качественную работу.,0,0,0,0,1,0,2
3939089,Спасибо Вам за понимание 👍,0,0,0,0,1,0,2
3939121,Оперативно. Спасибо,1,0,0,0,1,0,5
3939143,всё отлично,0,0,0,0,1,0,2
3939235,Очень приятный инженер ,0,0,1,0,1,0,5
3939287,спасибо ,0,0,0,0,1,0,2
3939342,Благодарю за починку лифта! Работает!,0,0,1,0,1,0,5
3939350,"оперативно сделали, спасибо",1,0,0,0,1,0,5
3939447,Быстро и четко)спасибо,1,0,0,0,1,0,5
3939586,Спасибо!,0,0,0,0,1,0,2
3939683,Спасибо большое за уборку!,0,0,0,0,1,0,2
3939782,Оперативно ,1,0,0,0,1,0,5
3939792,"молодцы, даже нашли время проконсультировать",0,0,0,1,1,0,5
3939998,Молодцы  большое спасибо Оксана!,0,0,0,0,1,0,2
3940060,спасибо. быстро и качественно ,1,0,0,0,1,0,5
3940081,спасибо за оперативность,1,0,0,0,1,0,5
3940089,супер! спасибо,0,0,0,0,1,0,2
3940096,"супер, теперь кнопка светится",0,0,0,0,1,0,2
3940214,очень оперативно! спасибо огромное! ,1,0,0,0,1,0,5
3940352,спасибо,0,0,0,0,1,0,2
3940375,"Пришли,, окна подкрутили. Быстро. ",1,0,0,0,1,0,5
3940395,"спасибо что поставили, теперь ждем отопления чтоб понять работает или нет. ",0,0,1,0,1,0,5
3940684,спасибо Вам за работу ,0,0,0,0,1,0,2
3940717,"быстро, для подъезда вполне хорошо)",1,1,0,0,1,0,8
3940729,Спасибо!,0,0,0,0,1,0,2
3940757,Спасибо. Все понятно и благодушно разъяснили.,0,0,0,0,1,0,2
3940842,Быстро устранили👍🏻,1,0,0,0,1,0,5
3940861,"Мастер все сделал быстро. Все отлично, работой довольна",1,0,1,0,1,0,8
3940903,Спасибо за оперативную обратную связь 🫶,0,0,0,0,1,0,2
3940995,спасибо за грамотного специалиста! ,0,0,0,0,1,0,2
3941055,отличный специалист Максим Луговой,0,0,1,0,1,0,5
3941064,очень оперативно! спасибо огромное! ,1,0,0,0,1,0,5
3941141,"Большое спасибо, всё сделали",0,0,0,0,1,0,2
3941162,Отличная работа! очень профессиональный и вежливый сотрудник!,0,0,1,0,1,0,5
3941213,Спасибо ,0,0,0,0,1,0,2
3941255,спасибо оперативно!! ;,0,0,0,0,1,0,2
3941310,"быстро сработали, позвонили, сказали, что все хорошо ,ложная тревога ",1,1,1,0,1,0,11
3941386,быстро и оперативно демонтировали замок,1,0,0,0,1,0,5
3941438,Спасибо за оперативную работу !!!,0,0,0,0,1,0,2
3941457,"Оперативно, благодарю!",1,0,0,0,1,0,5
3941503,Большое спасибо сантехнику! ,0,0,0,0,1,0,2
3941548,супер-быстро помогли. по телефону помогли все решить. отлично!,1,0,0,0,1,0,5
3941585,Спасибо!,0,0,0,0,1,0,2
3941672,Лифт снова работает. Заявку исполнили очень быстро,1,0,1,0,1,0,8
3941682,Быстро и четко!!!,1,0,0,0,1,0,5
3941724,Если бы не сотрудник УК Никита - уборщицы бы никогда нормально не помыли нам этаж,0,0,1,0,1,0,5
3941762,"Проблема устранена, достаточно оперативно ",1,0,0,0,1,0,5
3941800,"Спасибо сотруднику ук Никита, благодаря ему нам нормально  помыли  этаж, спасибо большое",0,0,1,0,1,0,5
3941819,"Вопросов нет, молодцы. Супер оперативно ",1,0,0,0,1,0,5
3941845,Спасибо,0,0,0,0,1,0,2
3941927,"всё прошло отлично, заранее позвонил предупредил о приходе, сделал всё быстро, вежливый, разулся хотя я говорил что не нужно у нас пыльно. Спасибо.",1,0,0,0,1,0,5
3941934,Спасибо ,0,0,0,0,1,0,2
3941951,Благодарю от имени деток и их родителей!,0,0,0,0,1,0,2
3941956,Спасибо! ,0,0,0,0,1,0,2
3942001,"Отлично, спасибо большое ",0,0,0,0,1,0,2
3942047,Спасибо!,0,0,0,0,1,0,2
3942142,спасибо,0,0,0,0,1,0,2
3942249,Спасибо большое!),0,0,0,0,1,0,2
3942254,Благодарю.,0,0,0,0,1,0,2
3942337,Спасибо!,0,0,0,0,1,0,2
3942424,Оперативно мастер подошёл. Все неполадки устранены. Мастер - тактичный молодой человек. Спасибо! ,1,0,1,0,1,0,8
3942437,Оперативно,1,0,0,0,1,0,5
3942447,Исправлено ,0,0,0,0,1,0,2
3942595,Благодарю за оперативность ))Хорошего дня),1,0,0,0,1,0,5
3942627,Большое спасибо🌹,0,0,0,0,1,0,2
3942634,"Оперативно решили вопрос, спасибо.",1,0,0,0,1,0,5
3942701,Благодарю ,0,0,0,0,1,0,2
3942717,Оперативно ,1,0,0,0,1,0,5
3942777,Замечательный мастер ,0,0,1,0,1,0,5
3942812,Скорость супер ,1,0,0,0,1,0,5
3942818,Быстро проучила,1,0,0,0,1,0,5
3942831,Роман и его коллега СУПЕР специалисты 👍🏻👍🏻👍🏻,0,0,1,0,1,0,5
3942841,Спасибо большое Мария🤝 👍,0,0,0,0,1,0,2
3942855,Спасибо,0,0,0,0,1,0,2
3942857,Спасибо большое.,0,0,0,0,1,0,2
3942887,"Огромное спасибо, за помощь и проделанную Вами работу!",0,0,0,0,1,0,2
3942907,Молодцы,0,0,0,0,1,0,2
3943072,Большое спасибо Ольге - очень помогла и ответила на все вопросы ❤️❤️❤️,0,0,0,0,1,0,2
3943181,Спасибо,0,0,0,0,1,0,2
3943196,выполнена отлично!,0,0,0,0,1,0,2
3943364,Спасибо за быстрое реагирование заявки ,1,0,0,0,1,0,5
3943492,Супер,0,0,0,0,1,0,2
3943589,"все работает,спасибо",0,0,1,0,1,0,5
3943607,супербыстро. спасибо,1,0,0,0,1,0,5
3943634,Огромное спасибо сантехнику Геннадию за качественно оказанную услугу и профессионализм. Приятно иметь дело с такими людьми.,0,0,0,0,1,0,2
3943787,Спасибо!,0,0,0,0,1,0,2
3943909,спасибо большое!,0,0,0,0,1,0,2
3943939,Спасибо!,0,0,0,0,1,0,2
3944008,Спасибо! Вопрос решен в сжатые сроки и была предоставлена обратная связь.,0,0,0,0,1,0,2
3944042,Спасибо,0,0,0,0,1,0,2
3944074,Оперативно ,1,0,0,0,1,0,5
3944164,электрик снял показания. будем ждать ответ,0,0,0,0,1,0,2
3944245,"спасибо, оперативно",1,0,0,0,1,0,5
3944255,Спасибо ,0,0,0,0,1,0,2
3944308,Спасибо. ,0,0,0,0,1,0,2
3944333,Отлично ,0,0,0,0,1,0,2
3944488,спасибо огромное за понимание!,0,0,0,0,1,0,2
3944509,Течь устранена,0,0,0,0,1,0,2
3944525,спасибо,0,0,0,0,1,0,2
3944602,"Оперативно, спасибо ",1,0,0,0,1,0,5
3944648,"Спасибо за проверку, за обратный звонок и разъяснение ",0,0,0,0,1,0,2
3944742,"спасибо, но можно убирать регулярно и  без заявок",0,0,0,0,1,0,2
3944810,Быстро! Оперативно,1,0,0,0,1,0,5
3944852,Спасибо большое!!!,0,0,0,0,1,0,2
3944861,Оперативно решила проблему),1,0,0,0,1,0,5
3944876,Всё быстро и оперативно!,1,0,0,0,1,0,5
3944996,"Спасибо большое, всё отлично👍",0,0,0,0,1,0,2
3945026,Все быстро и в срок. Спасибо ,1,0,0,0,1,0,5
3945035,очень добрая женщина,0,0,1,0,1,0,5
3945081,Спасибо Вам большое 🌹,0,0,0,0,1,0,2
3945243,"небольшая неточность в консультации- нужно набрать код от домофона и нажать ""колокольчик"" на панели, иначе в домашний подъезд не пропускают ;)",0,0,0,0,1,0,2
3945310,Супер специалисты,0,0,1,0,1,0,5
3945457,Все на высшем уровне!,0,0,0,0,1,0,2
3945577,Отлично !,0,0,0,0,1,0,2
3945582,"Выполнено быстро, но хотелось бы, чтобы этого не происходило.",1,0,0,0,1,0,5
3945682,спасибо,0,0,0,0,1,0,2
3945698,все рассказали и объяснили,0,0,0,0,1,0,2
3945713,Спасибо большое!,0,0,0,0,1,0,2
3945720,"Спасибо большое, все отлично! ",0,0,0,0,1,0,2
3945746,"все оперативно, быстро, спасибо! ",1,0,0,0,1,0,5
3945765,Очень оперативно!,1,0,0,0,1,0,5
3945768,Спасибо большое ,0,0,0,0,1,0,2
3945794,"Спасибо. На удивление, вопрос был решён быстро и оперативно. ",1,0,0,0,1,0,5
3945901,"Решил ситуацию быстро, спасибо.",1,0,0,0,1,0,5
3946019,"Спасибо большое, все выполнено быстро и качественно 😊👍",1,0,0,0,1,0,5
3946026,Андрей всё сделал хорошо ,0,1,0,0,1,0,5
3946151,"Спасибо, очень оперативно!",1,0,0,0,1,0,5
3946206,Хорошо ,0,1,0,0,1,0,5
3946215,спасибо за оперативность!,1,0,0,0,1,0,5
3946217,Спасибо ,0,0,0,0,1,0,2
3946274,"да, спасибо,теперь лифт заработал",0,0,1,0,1,0,5
3946414,Специалист прекрасно выполнил работу! Благодарна за отзывчивость. Больше бы таких сотрудников.,0,1,1,0,1,0,8
3946559,суперспасибо ,0,0,0,0,1,0,2
3946690,быстро решили проблему,1,0,0,0,1,0,5
3946716,Очень оперативно справились 👍🏼,1,0,0,0,1,0,5
3946729,Спасибо очень быстро отреагировали,1,0,0,0,1,0,5
3946734,Спасибо!,0,0,0,0,1,0,2
3946768,"Все сделано оперативно, мастер Воронков Сергей сделал все быстро ",1,0,1,0,1,0,8
3946799,Очень оперативно решили проблему,1,0,0,0,1,0,5
3946801,Спасибо за оперативность ,1,0,0,0,1,0,5
3946853,"Все хорошо, спасибо ",0,1,0,0,1,0,5
3946878,Спасибо,0,0,0,0,1,0,2
3946880,Оперативно,1,0,0,0,1,0,5
3946899,Добрый день. Работы исполнены. Благодарю.,0,0,0,0,1,0,2
3946934,"Спасибо Татьяне, всю информацию обновили",0,0,0,0,1,0,2
3947072,Спасибо!,0,0,0,0,1,0,2
3947101,Спасибо,0,0,0,0,1,0,2
3947149,спасибо.,0,0,0,0,1,0,2
3947157,Спасибо за оперативность,1,0,0,0,1,0,5
3947219,спасибо за оперативность!!,1,0,0,0,1,0,5
3947311,"Очень подробно, большое спасибо за консультацию! ",0,0,0,0,1,0,2
3947432,Огромное спасибо Сергею,0,0,0,0,1,0,2
3947727,"отзывчивые, приятные, готовы были сразу оформить акт, но ещё раз проверили сушилку, и обнаружили, сто есть кнопка включения",0,1,0,0,1,0,5
3947806,Спасибо что в нашей УК есть такие специалисты.Причина отсутствия электричества была найдена сразу и быстро устранена.,1,0,0,0,1,0,5
3947834,Большое спасибо за роботу.,0,0,0,0,1,0,2
3947929,Прекрасно выполненная работа. Получил ценную рекомендацию на будущее. Спасибо!,0,1,1,0,1,0,8
3947984,быстро отключили пожарную вытяжку,1,0,0,0,1,0,5
3948043,Потрясающе 😻 ,0,0,0,0,1,0,2
3948121,спасибо! ,0,0,0,0,1,0,2
3948159,Сделали все быстро и качественно ,1,0,0,0,1,0,5
3948185,"Быстро приехал мастер , составили акт . ",1,0,1,0,1,0,8
3948217,"Спасибо, Татьяна!!",0,0,0,0,1,0,2
3948226,"супер мега оперативно, спасибо !)",1,0,0,0,1,0,5
3948403,Отличная работа мастера. Быстро и качественно,1,0,1,0,1,0,8
3948418,"Большое спасибо за своевременную обратную связь! Всё чётко объяснили,культурно!",0,0,0,0,1,0,2
3948436,отличный мастер!большое спасибо за помощь!,0,0,1,0,1,0,5
